url;title;timestamp;writer;shares_count;comments_count;summary;sources;categories
https://www.tecmundo.com.br/ciencia/204437-brasil-tera-onda-calor-historica-semana.htm;Brasil terá onda de calor histórica nesta semana;2020-09-28T18:30:42;Adriano Camacho Vieira Júnior;18;7;De acordo com o site MetSul Meteorologia, durante esta semana o Brasil enfrentará uma onda de calor recorde. Em algumas regiões do país as temperaturas poderão atingir até 45 °C, em máximas nunca registradas. Ainda de acordo com a entidade, o efeito sentido será semelhante aos fenômenos de extremo calor em algumas regiões da Califórnia (EUA) e da Austrália.;MetSul Meteorologia;Ciência,Meio ambiente,Meteorologia,Saúde
https://www.tecmundo.com.br/mercado/204406-tesla-adquirir-parte-negocio-baterias-lg.htm;Tesla pode adquirir parte do negócio de baterias da LG;2020-09-28T18:30:01;André Luiz Dias Gonçalves;0;0;A Tesla estaria pensando em adquirir parte da LG Energy Solution, subsidiária da marca sul-coreana dedicada à produção de baterias para carros elétricos e outros segmentos, que deve se tornar independente das demais operações da empresa. O rumor foi divulgado pelo The Korea Times, nesta segunda-feira (28).;The Korea Times,Electrek,Teslarati;Mercado,Tesla,LG
https://www.tecmundo.com.br/voxel/204430-call-of-duty-black-ops-cold-war-zombies-revelado-quarta.htm;;;;0;0;;;
https://www.tecmundo.com.br/cultura-geek/204431-vampiros-vs-the-bronx-confira-trailer-novo-filme-netflix.htm;Vampiros Vs the Bronx: confira o trailer do novo filme da Netflix;2020-09-28T18:14:32;Robinson Samulak Alves;0;0;A Netflix divulgou hoje (28) o trailer de Vampiros vs the Bronx, seu novo filme que irá acompanhar uma guerra entre adolescentes e vampiros. No vídeo, um grupo de garotos do Bronx descobre que o bairro está sendo invadido por vampiros e decidem se unir para caçá-los, antes que eles se tornem a presa. Confira o vídeo abaixo.;YouTube;Cultura Geek,Filmes,Netflix,Streaming
https://www.tecmundo.com.br/software/204395-roku-channel-ganha-app-videos-gratuitos-android-ios.htm;Roku Channel ganha app com vídeos gratuitos para Android e iOS;2020-09-28T18:00:01;Jorge Marin;7;0;Quem curte vídeos gratuitos provavelmente já ouviu falar do Roku Channel, que oferece esse tipo de conteúdo para quem utilizam a sua set-top box e as smartTVs da AOC onde a plataforma vem embutida. Agora, segundo informado pelo site Engadget nesta segunda-feira (28), o Roku Channel pode ser baixado como um app autônomo para Android e iOS.;Engadget;Software,Apps,Entretenimento
https://www.tecmundo.com.br/voxel/204429-mhw-iceborne-ganha-novo-trailer-fatalis-velkhana-arquiaguerrida.htm;MHW: Iceborne ganha novo trailer com Fatalis e Velkhana Arquiaguerrida;2020-09-28T18:00:01;André Luis Dias Custodio;0;0;A Capcom disponibilizou um novo trailer revelando mais detalhes sobre a última atualização gratuita prevista para Monster Hunter World: Iceborne. Apresentando os impiedosos dragões Fatalis e Velkhana, o Title Update 5 também irá acrescentar diversos eventos, quests e itens de customização, com destaque para as skins temáticas de Halloween.;Push Square;Voxel,Console,PS4,Xbox One,Plataformas,PC
https://www.tecmundo.com.br/mobilidade-urbana-smart-cities/204399-empresa-consegue-montar-casas-24-horas-impressao-3d.htm;Empresa consegue montar casas em 24 horas com impressão 3D;2020-09-28T17:30:01;Mateus Mognon;0;0;A empresa estadunidense Mighty Buildings, que atua na Califórnia, está ganhando destaque no mercado de construção civil com um modelo de negócio ousado: vender casas impressas em 3D que ficam prontas em 24 horas. O procedimento é possível graças ao uso de um material especial e partes pré-fabricadas.;The Bee,CNET;Mobilidade Urbana/Smart Cities,Smart City,Impressora 3D
https://www.tecmundo.com.br/produto/204425-novidade-mercado-xzone-busca-porta-entrada-mundo-gamer.htm;Novidade no mercado, XZone busca ser porta de entrada ao mundo gamer;2020-09-28T17:30:01;;0;0;"Mundo afora, o cenário de games penetra em diferentes públicos e exigências. Em uma indústria cada vez mais aquecida, a marca XZone, novata no mercado, nasce com a missão de servir como porta de entrada a esse universo por meio de uma generosa gama de produtos.suporte para apoiar e guardar o headset;microfone ajustável;hastes reguláveis;controle de volume na concha esquerda — é um regulador mecânico, ou seja, independe de software para o ajuste de volume. Ótimo em praticidade.microfone removível;alto-falante com diâmetro de 50 milímetros;isolamento acústico e hastes ajustáveis.4 níveis de DPI ajustáveis;8 botões programáveis;iluminação LED;acabamento emborrachado soft touch, providencial para evitar que o mouse escorregue durante uma jogatina intensa, que ocasionalmente faz o jogador transpirar pelas mãos.6 níveis de DPI ajustáveis;7 botões programáveis;iluminação RGB;9 modos de iluminação LED.7 níveis de DPI ajustáveis;7 botões programáveis e iluminação RGB com 9 modos LED;sensor óptico pixart 3325 para obter mais velocidade e precisão do mouse — excepcional em shooters, a propósito.12 teclas de atalho multimídia;teclas “anti-ghosting”, isto é, garantir o uso de múltiplas teclas ao mesmo tempo sem quaisquer problemas ou imprevistos;iluminação — 7 cores de LED e 3 modos de intensidade.12 teclas de atalho e também “anti-ghosting” para eliminar quaisquer conflitos de comandos;o almejado “Blue Switch Outemu”, que dá ao usuário uma sensação tátil, com cliques audíveis e que respondem em alta performance/precisão;20 modos de iluminação LED com variação de 7 cores;acabamento superior em alumínio.";;Produto,Produtos,Video Game e Jogos
https://www.tecmundo.com.br/mobilidade-urbana-smart-cities/204397-mercedes-lanca-prototipo-eletrico-inspirado-filme-avatar.htm;Mercedes lança protótipo de elétrico inspirado no filme 'Avatar';2020-09-28T17:00:01;Kris Gaiato;0;0;"A Mercedes-Benz divulgou um protótipo de carro elétrico inspirado no filme Avatar, do diretor James Cameron. O modelo, batizado de Vision AVTR, incorpora um aspecto muito relevante do universo fictício: a ideia é que o motorista se una ao automóvel, assim como os personagens do filme fazem ao ""cavalgar"" os banshees, animais voadores que são utilizados como meio de transporte.";Eletrek;Mobilidade Urbana/Smart Cities,Mercedes,Elétricos
https://www.tecmundo.com.br/produto/204422-positivo-casa-inteligente-lanca-lampada-retro-camera-bot-360.htm;Positivo Casa Inteligente lança Lâmpada Retrô e Câmera Bot 360;2020-09-28T16:55:06;Mateus Mognon;0;0;A Positivo Casa Inteligente, divisão da fabricante brasileira focada em Internet das Coisas, lançou recentemente dois novos produtos no nosso país. O catálogo da companhia agora conta com a Câmera Bot 360, voltada para segurança, e também a Lâmpada Smart Retrô.;Positivo Casa Inteligente;Produto,Positivo,Lâmpada
